Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
ENSMUSG00000040841,Six5,2.183056079433202,-0.0014285758928633,0.0230940963605341,-0.4630121142319599,0.6433556837980123,,False
ENSMUSG00000040842,Szrd1,5.679961391125691,-0.003195474982586,0.0223298185719239,-0.955444917794057,0.3393527480739068,,False
ENSMUSG00000040843,Tiprl,7.229681026938178,0.0017187104773038,0.0215455232379865,0.3520090518033679,0.7248314740494363,,False
ENSMUSG00000040848,Sft2d2,6.5452054436227565,-0.0048925067590478,0.0226978207826475,-0.2347491857399414,0.8144034095390109,,False
ENSMUSG00000040850,Psme4,9.067188736313438,-0.0004129746523077,0.0208979477676959,-0.0763585803238604,0.9391338214698806,,False
ENSMUSG00000040852,Plekhh2,3.396664633633222,-0.001897224721797,0.0227590893626101,-0.4372529963455179,0.6619278793714345,,False
ENSMUSG00000040856,Dlk1,3.961491502069789,0.0143119748054826,0.0343441032180075,2.473843596646693,0.0133668200347472,,False
ENSMUSG00000040857,Erf,7.024384827829896,-0.0022772466065425,0.0217020838120817,-0.458928012320889,0.6462858620386289,,False
ENSMUSG00000040859,Bsdc1,7.566045939709052,0.0025439149440661,0.0216085542513022,0.5725154967435017,0.5669727902490859,,False
ENSMUSG00000040860,Crocc,9.310531883514232,-0.0282795973586032,0.0489979808372039,-2.342087730554667,0.019176206741219,,False
ENSMUSG00000040865,Ino80d,6.897385336201823,-0.0046163764041857,0.022459426026644,-0.8190249248683162,0.4127721930959546,,False
ENSMUSG00000040866,Rsph6a,0.7101426895624252,-0.0034711431296242,0.0242437436898555,-1.833912319252628,0.0666670105936407,,False
ENSMUSG00000040875,Osbpl10,5.007650713243376,0.0008270667985176,0.0221126933846697,-0.0455308795980077,0.9636841620534718,,False
ENSMUSG00000040877,Wdr25,3.2078057533949917,0.0003284788812985,0.0226485191056146,0.0030199679463947,0.9975904178641004,,False
ENSMUSG00000040883,Tmem205,3.980234315481636,0.0002098759801294,0.0223849140432487,-0.0264673370847257,0.9788845856980763,,False
ENSMUSG00000040888,Gfer,3.830871160168748,0.0007075780947689,0.0224628128216284,0.1769093677644738,0.8595795802728751,,False
ENSMUSG00000040891,Foxa3,0.2922787451279381,-0.002915948014267,0.0241044555977832,-1.525384695352099,0.127163173818895,,False
ENSMUSG00000040899,Ccr6,0.2445159930958117,-0.0015644208267436,0.0240730883349311,-0.8001046941548193,0.4236501416825002,,False
ENSMUSG00000040901,Kcnk18,0.0621510307619303,0.0005396098918715,0.0243945685899722,0.2944980971880699,0.7683773172075514,,False
ENSMUSG00000040904,Gm21988,2.826605225219992,0.0009530909026224,0.0228217697757031,0.2720026516521306,0.7856199804679587,,False
ENSMUSG00000040913,Fbxw4,4.522840578098337,-0.0015569788517469,0.0223279622250797,-0.3523813484589779,0.7245522878584111,,False
ENSMUSG00000040918,Slc19a2,4.278583851252197,0.0035222944764154,0.0229273689974466,0.5396077056059297,0.5894676014198513,,False
ENSMUSG00000040919,Cimip6,0.5712894910160881,0.0041285445996559,0.0246399215362018,2.418275208346094,0.0155942774900074,,False
ENSMUSG00000040928,S100pbp,7.026734650552246,0.0022006937637907,0.0216847193907088,0.3110244315531783,0.7557820484288108,,False
ENSMUSG00000040935,Padi6,0.974233161231648,-0.001677567153591,0.0236416735401627,-0.7692845918304869,0.4417243821779265,,False
ENSMUSG00000040936,Ulk4,3.114489633492484,-0.0002779290763231,0.0226717833193881,-0.0856255552732016,0.9317640828916984,,False
ENSMUSG00000040938,Slc16a11,4.166800209705228,-0.0010344368235802,0.0223729397103785,-0.0398891011171125,0.9681815402374258,,False
ENSMUSG00000040940,Arhgef1,7.180001155064833,-0.0181058913149676,0.0370103938354112,-1.9947664011560304,0.0460683634478936,,False
ENSMUSG00000040943,Tet2,7.665450627066674,0.0019349286718684,0.0214424377591051,0.3776083851627801,0.7057215346669851,,False
ENSMUSG00000040950,Mgl2,1.1717295108372527,-0.0016634660768821,0.0235255281778531,-0.7044338409800506,0.4811626374917765,,False
ENSMUSG00000040957,Cables1,4.453564889567088,-0.0031839134499215,0.0227448390368937,-0.4267188005967596,0.6695841552033028,,False
ENSMUSG00000040963,Asgr2,0.2152998356900989,0.0010903207482654,0.0238344934408582,0.5238303658764272,0.6003965309387468,,False
ENSMUSG00000040964,Arhgef10l,6.4528529206141885,0.0027117521891999,0.0219853029673249,0.5550420840322839,0.5788658754897301,,False
ENSMUSG00000040966,Slc22a2,1.5754945680375945,0.0026007820490575,0.0236247386302168,0.9987651765278202,0.3179084590775544,,False
ENSMUSG00000040969,Arhgef38,0.789108805196046,0.0038735876243795,0.0244162918234685,1.9845782359994413,0.0471914157453622,,False
ENSMUSG00000040972,Igsf21,5.917926766322593,-0.0032262411831869,0.0222911112890698,-0.63908515319735,0.5227675378004719,,False
ENSMUSG00000040978,Gm11992,1.9363785214847289,0.0021131103785523,0.0233202994620709,0.7001797015339613,0.4838150864832841,,False
ENSMUSG00000040985,Sun3,0.4434788759749193,0.0003133516745314,0.0235803709163582,0.1680810624465202,0.8665195073711089,,False
ENSMUSG00000040987,Mill2,2.682044252562868,-0.0021490508785101,0.0230685980746596,-0.6300783817371645,0.5286433029955198,,False
ENSMUSG00000040990,Sh3kbp1,6.050335984249613,-0.0004481423530715,0.021759587418701,-0.1308039772379066,0.8959303766510117,,False
ENSMUSG00000040997,Abhd4,6.971974868977577,0.0002830730013389,0.0214770322637394,0.1100904681313846,0.9123376275367118,,False
ENSMUSG00000040998,Npnt,5.010813110196351,0.0005389608507909,0.0220789550461704,0.1332638276246597,0.8939847337678662,,False
ENSMUSG00000041000,Trim62,4.341902789326047,-0.0011317565437909,0.0223399781731567,-0.2219055948963263,0.824387375015645,,False
ENSMUSG00000041009,Iqcf4,0.0498596298562647,0.0002723941554365,0.0232323719749919,0.0990077702921014,0.9211321006191976,,False
ENSMUSG00000041012,Cmtm8,1.87828368451562,0.0010169497045237,0.023161732597752,0.3328185822835848,0.7392712305050728,,False
ENSMUSG00000041014,Nrg3,6.013443417522073,0.0068027701771316,0.0239931826387854,1.315230734539875,0.1884323688052229,,False
ENSMUSG00000041025,Iffo2,5.447960775275181,-0.0033905267909241,0.0224730015720742,-0.658243908754457,0.5103814143175844,,False
ENSMUSG00000041035,Dpcd,6.804672016108618,-0.0006755663332713,0.0215411422073585,-0.1407733920888304,0.88804896374704,,False
ENSMUSG00000041044,Lrit1,0.0787747274678998,0.0005405343671844,0.0279268210962085,0.248434825471738,0.8037979911574312,,False
ENSMUSG00000041046,Ramp3,2.985263541214038,0.0029197246489058,0.0231984618816266,0.7937795129435522,0.4273238014061471,,False
ENSMUSG00000041052,Slc7a13,0.3875370576223204,0.0014529260450829,0.0237943500993116,0.8366701110464471,0.4027780241550217,,False
ENSMUSG00000041057,Wdr43,5.308765305890553,-0.0028765058293305,0.022353556751443,-0.6834506185920891,0.4943221438116681,,False
ENSMUSG00000041058,Wwp1,7.306396176200312,0.0021189093519122,0.0215864476071591,0.3421551511841793,0.7322341346417345,,False
ENSMUSG00000041062,Mslnl,0.9831292540536698,-0.0016995212604548,0.0236104261814004,-0.7959189193481016,0.4260791638743187,,False
ENSMUSG00000041064,Pif1,0.7494884057625144,-0.0032223680738576,0.0241354354959069,-1.711662084204964,0.0869589598144985,,False
ENSMUSG00000041068,4930596D02Rik,0.0041495802071506,2.249979681898016e-05,0.0269570306369257,0.0077460583983661,0.9938196014023776,,False
ENSMUSG00000041073,Nacad,6.280483403948388,-0.0052586029967526,0.0229594848560096,-0.9970469741528863,0.3187417095395726,,False
ENSMUSG00000041075,Fzd7,3.533325169445834,7.776434934528757e-05,0.0225181222360652,0.0157659421253469,0.9874211193052684,,False
ENSMUSG00000041078,Grid1,8.593155537358895,0.0052990368102581,0.0222389779676042,0.8714638637990089,0.3835009284305929,,False
ENSMUSG00000041079,Rwdd2b,3.228077689868435,0.0012635713133578,0.0227230568115854,0.3500476637472714,0.7263029272250199,,False
ENSMUSG00000041084,Ostc,5.040844170424219,-0.0016696219058563,0.0221778200218207,-0.3237142236782589,0.7461544012964392,,False
ENSMUSG00000041117,Ccdc8,2.845415677021947,-0.0006005522479162,0.0227767505915025,-0.1707276248323034,0.8644379402512529,,False
ENSMUSG00000041119,Pde9a,3.926476272060403,-6.687897254181248e-05,0.0224040080572785,-0.1275187551117071,0.898529829925525,,False
ENSMUSG00000041120,Nbl1,6.823654481012158,0.0021531921047405,0.0217255099425516,0.3299308242255943,0.7414522320239979,,False
ENSMUSG00000041124,Msantd4,9.153121027419838,0.0044402343165546,0.0217102870484807,0.6927212750223484,0.4884844850697627,,False
ENSMUSG00000041126,H2az2,4.773109556338763,7.28372624416816e-05,0.0221356097408012,0.0562895037729526,0.9551111803542156,,False
ENSMUSG00000041130,Zfp598,6.498880486285892,-0.0128126711951343,0.0295201347645427,-2.0063243380247533,0.0448216549889553,,False
ENSMUSG00000041132,N4bp2l1,5.399022386504645,-0.0014305697883485,0.0220339685372347,-0.3047737694773031,0.7605384605880268,,False
